21;CC0070;Conc;Céréales;Avoine;87.5999984741211;0.990000009536743;0.949999988079071;20;73;-14;6.95129603088827;2.12735685699088;1.97797616387215;0.310000002384186;971;71;108;59;133;361;68;165;26;419;49;54;3.59999990463257;2.70000004768372;1.10000002384186;0.600000023841858;1,0;112;4650;69;2740;77;81;79;88;93;59;62;1.9;0.13;5.1;0.9;-6;4;27;48;0.100000001490116;0.200000002980232;0.100000001490116;2000;;20.86;4.6439628837187;2.37358098024702;7.43034041711311;3.92156860815325;5.88235278920688;1.96078430407663;4.2311660845253;8.15273493872456;5.57275555888084;9.59752348985545;5.46955648210549;18.9886478419762;6.91434454114437;5.67595463565619;5.26315783646279;3.92156860815325;4.90677126879869;6.95129603088827;1.97797616387215;4.97610585182739;5.05658604823518;5.67595588675751;2.12735685699088;5.102600146044;8.2302432335751;5.16468045449396;10.4742984025317;4.77497529654947;14.268429657053;4.42134549706929;6.7572265128434;6.6401125481329;4.11073709291697;;;0.200000002980232;16.6000003814697;0.200000002980232;1.20000004768372;37.0999984741211;37.5;1.5;;;;;
22;CC0080;Conc;Céréales;Avoine floconnée;87.5999984741211;0.990000009536743;0.949999988079071;24;77;-15;6.83290070704927;2.10516556601111;1.99410157970337;0.321999996900558;971;71;108;59;133;361;68;165;26;419;49;54;3.59999990463257;2.70000004768372;1.10000002384186;0.600000023841858;1,0;112;4650;69;2740;75;79;92;88;93;71;75;1.9;0.13;5.1;0.9;-6;4;27;48;0.100000001490116;0.200000002980232;0.100000001490116;2000;;20.86;4.6439628837187;2.37358098024702;7.43034041711311;3.92156860815325;5.88235278920688;1.96078430407663;4.2311660845253;8.15273493872456;5.57275555888084;9.59752348985545;5.46955648210549;18.9886478419762;6.91434454114437;5.67595463565619;5.26315783646279;3.92156860815325;4.90677126879869;6.83290070704927;1.99410157970337;5.01489083378979;4.99946559680265;5.660793779676;2.10516556601111;5.03406020703054;8.23481745120309;5.16699640481279;10.4080245429132;4.79973529746429;14.4152522565741;4.5178335619879;6.74847154514842;6.5946289117895;4.09880318075609;;;0.200000002980232;16.6000003814697;0.200000002980232;1.20000004768372;37.0999984741211;37.5;1.5;;;;;
23;CC0090;Conc;Céréales;Brisures de riz;87.5;1.23000001907349;1.25999999046326;24;80;-39;6.76073379473243;2.31920372641792;2.00461297413828;0.230000004172325;986;89;90;68;16;62;57;21;5;855;17;19;2.79999995231628;2.09999990463257;0.5;0.300000011920929;1.29999995231628;87;4320;86;3200;70;71;90;73;67;66;70;0.9;0.48;3,0;0.4;30;13;17;10;0.0500000007450581;0.100000001490116;0.0599999986588955;;;4.47;4.04280628963633;2.37812128014039;8.44233043110073;3.80499410492346;6.1831151015697;2.61593346485326;4.75624256028079;8.44233043110073;5.46967883092524;9.63139163815923;5.11296097909716;19.0249702411231;4.87514851089015;4.75624256028079;5.94530320035098;4.51843037556792;3.6655212379064;6.76073379473243;2.00461297413828;5.18184565542696;5.02783304198392;5.77117409843122;2.31920372641792;5.24955361331911;8.36536672043561;5.17826590924844;10.5095693349072;4.72693536468068;14.4817149414108;4.00351273253554;6.53038175500925;6.73768284144044;4.17595712451029;;0.100000001490116;0.699999988079071;18.1000003814697;0.300000011920929;1.89999997615814;40.2000007629395;35.9000015258789;1.5;0.200000002980232;;;;
24;CC0100;Conc;Céréales;Riz cargo;88.5;1.27999997138977;1.32000005245209;28;83;-28;6.5835576416895;2.27885482675309;2.0242129543773;0.230000004172325;988;91;105;71;11;32;57;15;20;869;19;21;3,0;2.29999995231628;0.200000002980232;0.100000001490116;1.60000002384186;444;4360;88;3300;69;71;85;68;67;66;70;1.1;0.23;17.1;0.2;376;3;20;29;2,00;0.200000002980232;0.0299999993294477;;;14.9;3.8575668453531;2.37388732572875;8.40751727787128;3.8575668453531;6.13254182578768;2.47279919937391;4.74777465145751;8.30860493257711;5.44015823862259;9.9901091427898;5.14342214603812;19.2878337551165;4.84668652510266;4.74777465145751;5.93471807849738;4.45103855887303;3.34608029372439;6.5835576416895;2.0242129543773;5.24452991198283;4.99211750777042;5.76498119118652;2.27885482675309;5.20978276223303;8.36029208996503;5.18117202015607;10.5381231073482;4.75974488223078;14.7305846563395;4.03704706354007;6.50052372119022;6.71632949014895;4.17344438725381;;0.100000001490116;0.699999988079071;18.1000003814697;0.300000011920929;1.89999997615814;40.2000007629395;35.9000015258789;1.5;0.200000002980232;;;;
25;CC0110;Conc;Céréales;Seigle;86.6999969482422;1.19000005722046;1.21000003814697;20;81;-34;6.98515006640336;2.10595006831254;1.96515296057356;0.152999997138977;980;88;97;68;23;148;68;33;11;620;11;14;3.40000009536743;2.59999990463257;0.699999988079071;0.400000005960464;1.20000004768372;115;4290;85;3100;77;77;88;89;96;77;80;1.4;0.04;5.2;0.7;25;6;25;53;0.0299999993294477;0.0799999982118607;0.0900000035762787;;;25.33;4.38695170420184;2.36220459876261;5.51181108802925;3.82452201228814;5.39932525692146;1.79977504094259;3.82452201228814;6.63667047185666;4.83689556500776;8.43644537870556;4.83689556500776;24.6344200767204;10.911135808576;4.94938139611555;4.83689556500776;2.81214845956852;3.36956521710962;6.98515006640336;1.96515296057356;4.72927909677745;5.0833072013809;5.60493250715737;2.10595006831254;5.05482471760469;7.9204539711825;5.01847415863307;10.3635444672221;4.61518138458789;15.2360752734247;5.18411419193459;6.59320148155679;6.63514762551425;4.05494781116397;;;0.300000011920929;16.6000003814697;1.70000004768372;1,0;18.7000007629395;52.2999992370605;6.09999990463257;;;;;
26;CC0120;Conc;Céréales;Sorgho;87.9000015258789;1.21000003814697;1.23000001907349;47;97;-48;5.44466832796266;1.90322057220745;2.10224580807037;0.256000012159348;979;86;105;67;28;110;79;45;12;736;30;33;3.5;2.59999990463257;0.300000011920929;0.200000002980232;1.70000004768372;97;4470;83;3180;43;40;78;62;61;66;67;1,0;0.19;4.2;0.6;35;6;24;14;0.300000011920929;0.5;0.0199999995529652;100.000001490116;;17.88;2.51762337079857;2.41691853200634;4.33031238985296;3.524672719118;5.74018109334132;1.71198394016288;4.43101722864519;14.3001005540564;5.63947625454908;2.01409869663885;4.83383706401267;22.0543803440366;9.06344413487485;3.32326280143426;9.76837848661902;4.33031238985296;3.02734378103651;5.44466832796266;2.10224580807037;4.52994525306911;4.63841292425805;5.58786538457511;1.90322057220745;4.856872118932;10.800794072269;5.24583418076274;8.07764372526758;4.66673440858281;16.3410038924355;5.87286240439644;5.65508925807601;7.30289861865856;4.12560845554133;;;0.200000002980232;13.5;3.20000004768372;2.29999995231628;33.2999992370605;33.7999992370605;2.59999990463257;;;;;
27;CC0130;Conc;Céréales;Triticale;86.8000030517578;1.16999995708466;1.19000005722046;24;85;-21;6.82843080453401;2.1043268144601;2.02644133234984;0.17399999499321;979;87;115;69;29;150;68;38;12;678;10;14;3.90000009536743;2.90000009536743;0.699999988079071;0.400000005960464;1.20000004768372;131;4320;84;3080;77;78;90;92;95;75;77;1.7;0.07;5.7;0.7;27;6;28;24;0.100000001490116;;0.100000001490116;;;2.98;4.2816365210912;2.56898195802457;5.80399608229503;3.61560412799605;5.23311130355591;1.90294956492942;4.18648913358444;6.94576609347181;4.75737391232356;7.2312082559921;4.94766868733709;26.2607043589849;9.51474782464711;4.75737391232356;4.66222652481679;3.33016173862649;4.01826480528558;6.82843080453401;2.02644133234984;4.76490459593351;4.97603355577004;5.53576706438517;2.1043268144601;5.06937433209092;7.93975538224705;4.97315103677735;10.0657074024426;4.63913572805775;15.8498071251995;5.05353986117874;6.49670613449218;6.55598383121863;4.06307199501726;;;1.20000004768372;16.5;;0.899999976158142;14,0;60.5999984741211;7.90000009536743;;;;;
28;CC0140;Conc;Céréales;Blé dur;87.8000030517578;1.19000005722046;1.21000003814697;36;95;16;5.98998244845005;1.95489609413334;2.01924265882634;0.146999999880791;979;86;163;73;30;159;68;42;13;641;15;20;3.90000009536743;2.79999995231628;0.800000011920929;0.400000005960464;1.20000004768372;105;4420;84;3140;76;76;90;90;94;77;80;1.9;0.11;4.9;0.9;-17;8;17;57;;0.0700000002980232;;;;;2.75994878383272;2.37483957646999;5.00641862451513;3.08087304678735;4.49293968136483;1.66880610615263;3.78690636407609;7.06033378500188;5.07060341589461;5.1989733047108;5.26315779003305;32.1566101686709;10.9756100378942;4.1720154184102;3.59435168388042;3.33761221230527;3.34987585565241;5.98998244845005;2.01924265882634;4.64655835770365;4.65899182941596;5.24880894217586;1.95489609413334;4.73594352509108;7.88486341708944;5.00750032751088;9.31926407506544;4.7623105176643;18.4340334743939;5.96538088322185;6.1696589882495;6.25266344501608;4.01605332332404;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
29;CC0150;Conc;Céréales;Blé tendre;86.9000015258789;1.19000005722046;1.21000003814697;28;89;-13;6.37594194963666;2.0184393618732;2.01369488393704;0.152999997138977;983;87;126;70;28;149;68;38;12;691;12;16;3.5;2.59999990463257;0.699999988079071;0.400000005960464;1.10000002384186;91;4360;84;3120;76;76;92;90;94;77;80;1.7;0.05;4.4;0.9;-18;5;30;35;0.0199999995529652;0.100000001490116;0.0700000002980232;200.000002980232;;26.82;3.04568518498927;2.45346876691918;5.32994937629286;3.21488996231262;4.73773255480725;1.69204736981798;3.80710658209047;7.19120132172644;4.99153982164616;5.49915395190845;5.24534668506954;30.6260580391704;10.5752960613624;4.39932300016055;3.89170886989826;3.29949245182818;3.51020402904353;6.37594194963666;2.01369488393704;4.70204849120887;4.82696459975882;5.39454708209607;2.0184393618732;4.88866397762252;7.97207952336369;5.01139658157268;9.6496915088813;4.7292343586483;17.1894385846426;5.48250744491885;6.34887960408301;6.41116540682098;4.04411885651719;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
30;CS0010;Conc;Coproduits du blé;Son de blé tendre;86.9000015258789;0.910000026226044;0.850000023841858;37;89;34;6.53114867955225;1.9848273208508;2.31338303324179;0.310000002384186;944;69;176;67;106;458;68;136;39;223;30;37;11,0;8.30000019073486;1.39999997615814;0.800000011920929;4.19999980926514;324;4520;67;2530;73;75;80;89;95;60;61;2.1;0.08;13.5;0.9;190;13;87;128;0.100000001490116;0.5;0,00;600.000023841858;;31.29;4.67914438055243;3.14171109944578;7.41978634415484;3.74331544069366;5.28074872180031;1.80481286437293;3.74331544069366;7.15240628277643;4.67914438055243;7.75401094276573;5.08021383513721;23.729946501373;7.8208554799982;5.68181817638509;5.21390386582641;3.07486624347188;3.85604112756034;6.53114867955225;2.31338303324179;5.12778997018923;4.79704561017833;5.45025092872492;1.9848273208508;4.65240578005371;7.91644349089369;4.88130761758254;9.80448221658481;4.726309106614;16.3421807358981;5.10617791494163;6.73784183085521;6.47227955064023;3.98721023881969;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
31;CS0020;Conc;Coproduits du blé;Son de blé d'amidonnerie;87.5;0.920000016689301;0.870000004768372;37;89;32;6.52448902754686;1.99266718432081;2.3016581194488;0.310000002384186;949;70;174;67;103;445;68;132;38;228;26;33;10.1999998092651;7.59999990463257;1.29999995231628;0.699999988079071;;;4510;68;2560;73;75;80;89;95;60;61;2.1;;12.6;;;;;128;0.100000001490116;;0.0900000035762787;600.000023841858;;31.29;4.66531453078095;3.11020957971893;7.3698443337671;3.78634211106675;5.27383387347501;1.82555786687961;3.78634211106675;7.16700509021094;4.66531453078095;7.70791059944101;5.07099398510862;23.732250818612;7.84313762155876;5.67951300539756;5.20622036241614;3.11020957971893;3.89863552952412;6.52448902754686;2.3016581194488;5.11680535067607;4.8087375169872;5.44681958330087;1.99266718432081;4.66898012347972;7.91945910274984;4.87541745900264;9.79103340890225;4.72157085656257;16.338758416593;5.11263333329008;6.73520328138298;6.46937782378861;3.98976565250267;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
32;CS0030;Conc;Coproduits du blé;Son de blé dur;86.5999984741211;0.930000007152557;0.870000004768372;37;88;33;6.49673382357464;1.96671442030689;2.31421735453233;0.303000003099442;948;69;173;67;108;467;68;139;40;253;41;52;10.3999996185303;7.80000019073486;1.29999995231628;0.699999988079071;3.09999990463257;311;4610;67;2580;73;75;80;89;95;60;61;;0.15;12.9;0.9;;;;;;;;;;;4.62899940102242;3.1313817949976;7.42001327795089;3.74404352816231;5.30973458796102;1.7699114211204;3.74404352816231;7.21579324122904;4.69707285479632;7.69230774224613;5.03744044826562;23.7576590628766;7.82845464979392;5.71817531060439;5.1735873558134;3.1313817949976;3.92413338137507;6.49673382357464;2.31421735453233;5.1314731741101;4.78846614283616;5.4538040766644;1.96671442030689;4.64086247201166;7.93341909911479;4.88321191439843;9.77425607426728;4.71004328485984;16.3824127844201;5.1232380650034;6.75003447772403;6.45838207895815;3.98962922186689;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
33;CS0040;Conc;Coproduits du blé;Drêches de blé de distillerie, amidon < 7 %;91.3000030517578;1.10000002384186;1.05999994277954;93;145;152;4.62077861175336;1.83367111464422;2.1823359616043;0.241999998688698;944;75;358;76;78;351;68;140;54;41;35;53;8.69999980926514;5.90000009536743;1.70000004768372;0.899999976158142;3.40000009536743;454;4910;75;2990;70;71;85;88;94;67;69;5.6;4.42;12.5;2,0;104;10;130;74;;;0.200000002980232;;;;2.49916693720409;2.46584474315325;5.09830061545345;3.73208922933434;5.16494500355512;1.83272242061633;4.13195587572989;7.7307566466464;5.33155613270206;5.89803422603006;5.26491174460039;30.6897694804094;7.56414551749946;4.73175600421598;4.33188935782043;3.53215606502932;3.50482309706765;4.62077861175336;2.1823359616043;4.65615113438627;4.41665002966429;5.20230775787948;1.83367111464422;4.37690868213002;8.04819506556341;5.06049069825734;8.4856306584191;4.89124562949064;21.3338302616438;5.69496152553823;6.08881943817715;5.96538494575217;3.93361401594249;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
34;CS0050;Conc;Coproduits du blé;Drêches de blé de distillerie, amidon > 7 %;91.9000015258789;1.1599999666214;1.13999998569489;70;125;144;5.01604600024133;1.88798193119933;2.15153072317254;0.209999993443489;945;80;327;76;60;307;68;87;34;120;30;46;8.60000038146973;5.90000009536743;1.5;0.800000011920929;3,0;437;4810;79;3110;75;78;85;88;94;70;73;3.8;1.39;17.3;2.4;198;9;55;83;;0,00;0.200000002980232;;;;2.48084644665947;2.48084644665947;5.21707406843182;3.83071867048129;5.18059089430312;1.82415174784824;4.08609984559418;7.66143734096259;5.18059089430312;5.98321759377048;5.36300606908795;30.5727844073103;7.55198851443516;4.66982854407735;4.37796419483576;3.53885432123971;3.41789982556699;5.01604600024133;2.15153072317254;4.69644288052215;4.5931931915426;5.28709092519243;1.88798193119933;4.50954409201686;8.04339804318366;5.00878879018884;8.8307049644857;4.90977656811053;20.2911811660842;5.44817891647551;6.15340866817578;6.10773348017001;3.97177575692103;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
35;CS0060;Conc;Coproduits du blé;Farine basse de blé tendre;87.6999969482422;1.30999994277954;1.35000002384186;34;94;6;6.57695541335856;1.99974608553029;2.24038578895565;0.146999999880791;982;90;152;74;11;83;68;18;5;695;22;27;4.40000009536743;3.29999995231628;0.800000011920929;0.5;1.79999995231628;144;4510;88;3390;75;76;90;84;89;75;80;1.7;0.07;6.2;0.7;40;6;45;57;;;;;;;4.30513582775844;3.09667667962878;6.57099686555738;3.54984881515879;5.13595182973718;1.7371600929643;3.62537780453788;7.17522661969667;4.68277933405826;6.94864037185721;4.90936558189772;27.0392744748292;7.62839911537559;5.51359533603701;4.83383695266754;3.24773429823806;3.63901012204261;6.57695541335856;2.24038578895565;4.92662951546961;4.8321876499919;5.45446325880648;1.99974608553029;4.73107161662174;7.95674762300205;4.91504293499472;9.78318347369013;4.65054005598371;16.8429966403545;4.86701255167063;6.68743792646546;6.48046235854425;4.02826110497047;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
36;CS0070;Conc;Coproduits du blé;Farine basse de blé dur;87,0;1.28999996185303;1.33000004291534;38;98;21;6.58723256333683;1.99595065962786;2.26277089576913;0.146999999880791;979;89;171;75;17;107;68;25;5;660;25;32;5,0;3.79999995231628;0.899999976158142;0.5;1.79999995231628;;4550;87;3360;75;76;90;84;89;75;80;1.7;;6.9;0.7;;6;45;57;;;;;;;4.57963072922449;3.0758714728636;7.24538639682355;3.69104583262253;5.26315772319417;1.77717011913498;3.69104583262253;7.17703343668173;4.64798368936631;7.51879693366657;4.98974718635115;24.7436777031924;7.72385516222991;5.60492122017902;5.12645245477266;3.14422410707435;3.68663600762816;6.58723256333683;2.26277089576913;5.07016198983078;4.83042607721007;5.47104304808927;1.99595065962786;4.69848558645215;7.94769783512347;4.89214186415441;9.83503819923042;4.68780458815841;16.4412726446493;4.98487282047549;6.71848472951257;6.4961266482995;4.01016160222452;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
37;CS0080;Conc;Coproduits du blé;Farine de blé dur, gruau D;86.4000015258789;1.32000005245209;1.35000002384186;42;101;34;6.57151565225967;1.99358998118935;2.29347975716131;0.146999999880791;973;90;188;76;14;93;68;21;5;628;30;38;6.09999990463257;4.59999990463257;1,0;0.5;1.79999995231628;;4580;88;3410;75;76;90;84;89;75;80;1.7;;8.10000048828125;0.7;;6;45;57;;;;;;;4.77686986470391;3.07982409030551;7.73098697161291;3.83406659010278;5.27969809799906;1.82275305750401;3.77121309840453;7.10245145521216;4.6511628813074;7.98240093840594;5.02828413120603;23.0043989411985;7.85669395500943;5.71967343901413;5.34255188940641;3.01697059860726;3.8089480012636;6.57151565225967;2.29347975716131;5.19249819818533;4.82804305162727;5.45429330289756;1.99358998118935;4.66747408207752;7.90560044322891;4.87579486708088;9.86653180872125;4.71024437857528;16.1266545224595;5.12319471190366;6.75855871596454;6.4985110349934;3.98455196639664;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
38;CS0090;Conc;Coproduits du blé;Gluten de blé;93.8000030517578;1.60000002384186;1.6599999666214;511;556;204;2.80304176655838;1.30408411982919;2.06280519005767;0.561999976634979;991;95;856;81;7;4;68;7;3;57;30;16;2.20000004768372;1.5;1.29999995231628;0.699999988079071;;;5460;100;4140;34;29;90;85;87;29;30;;;1.6;;;;;;;;;;;;1.90531843799656;2.13909985237411;4.2548219200326;2.68848626534191;3.95090581380018;1.44944472455059;3.67036816113738;6.73290455571258;5.30683828473161;4.44184687317358;5.13150222394844;36.4699006428989;12.0397428404442;3.58854479987603;2.89888944910117;3.33138515488019;2.75093790405268;2.80304176655838;2.06280519005767;4.27713590827365;3.28421238339407;4.16693252875739;1.30408411982919;3.43930966172673;7.22443068693155;4.99542737744614;6.6789476484159;4.89519777567477;28.6689860075279;9.89067429661037;4.77187537491827;5.0212720638391;3.77047068311286;;;;;;;;;;;;;;
39;CS0100;Conc;Coproduits du blé;Gluten feed de blé, type 20 % amidon;90.9000015258789;1.04999995231628;1.01999998092651;42;97;41;6.09778700284171;1.93232993792356;2.38824641078651;0.230000004172325;925;77;190;71;69;319;68;94;30;209;29;44;8.30000019073486;5.59999990463257;1.29999995231628;0.699999988079071;3.20000004768372;640;4520;75;2840;74;76;85;88;94;66;70;4.3;13.78;11.7;9.2;370;9;63;85;;;;;;;3.6540803462616;3.28867236971548;7.12545655905003;3.83678447973477;5.7856272149142;1.70523746588206;3.89768576075908;7.36906226394773;4.567600432827;7.73446995009363;5.54202209081693;23.5688186980277;7.36906226394773;5.84652878633873;5.60292308144103;3.10596823624232;3.75146542699144;6.09778700284171;2.38824641078651;5.09083912353364;4.80272019396498;5.59708334518399;1.93232993792356;4.68384539070439;7.9897913976216;4.8356621827432;9.7609775031746;4.92070222573256;16.4331692616967;5.00413168923444;6.80950976276762;6.52387381153636;3.98539727670217;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
40;CS0110;Conc;Coproduits du blé;Gluten feed de blé, type 30 % amidon;88.5;1.0900000333786;1.07000005245209;37;93;22;6.28675068553451;1.96947339425914;2.35489413493885;0.230000004172325;959;79;167;70;64;312;68;91;30;335;19;29;7.90000009536743;5.40000009536743;1.39999997615814;0.800000011920929;2.40000009536743;293;4550;76;2930;74;76;85;88;94;66;70;2.5;0.97;11.6;1.6;137;8;48;63;0,00;0,00;;;;;3.7983425489414;3.31491726534456;7.11325981428596;3.86740325669703;5.80110472039183;1.72651934042791;3.86740325669703;7.38950264530848;4.55801099286819;7.73480651339406;5.52486188936931;23.4806630298196;7.32044226686028;5.80110472039183;5.59392292643237;3.10773481277024;3.72340420135388;6.28675068553451;2.35489413493885;5.05697780204672;4.86605670736686;5.6172863384482;1.96947339425914;4.74636661577293;8.01392876650873;4.85810937417285;9.85837652820498;4.88855555869726;16.1475193269846;4.88468728544525;6.79360658050879;6.5592366972402;4.00305640333144;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
41;CS0120;Conc;Coproduits du blé;Remoulage de blé tendre (tous);87.9000015258789;1.03999996185303;1,00;39;93;35;6.47180827962793;1.95205887070618;2.27171025886571;0.289000004529953;953;75;179;70;79;351;68;102;30;325;36;44;9.39999961853027;7.09999990463257;1.29999995231628;0.699999988079071;4,0;274;4580;74;2820;75;76;87;89;95;62;65;1.9;0.05;11.8;1.1;156;15;103;114;0.0799999982118607;0.699999988079071;0.100000001490116;;;41.72;4.56005142993598;3.01862551250942;7.32177257183201;3.7251126082597;5.20231250959637;1.73410411882316;3.660886285916;7.00064218512872;4.56005142993598;7.6429029585353;7.00064218512872;23.1856129399655;7.6429029585353;5.58766860613575;5.13808618725267;3.01862551250942;3.71057522558928;6.47180827962793;2.27171025886571;5.10860015751412;4.78214891072502;5.41991157215102;1.95205887070618;4.60646551583403;7.85550072536914;4.83503373567238;9.76065167241922;5.46684949993816;16.1837530638829;5.05198215606206;6.69396459354303;6.45066344820592;3.97672083197802;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
42;CS0130;Conc;Coproduits du blé;Remoulage de blé dur;87.0999984741211;1.03999996185303;1.00999999046326;38;92;36;6.49450246799445;1.95826915916493;2.26744978538237;0.270999997854233;955;75;179;69;80;356;68;104;30;357;38;48;9.10000038146973;6.90000009536743;1.20000004768372;0.699999988079071;;273;4600;73;2830;75;76;85;89;95;62;65;;0.08;11.5;0.9;;;;117;;;;;;;4.56885456776857;3.02445294162066;7.33590718722374;3.73230390428701;5.14800521592966;1.73745179106076;3.66795359361187;7.01415686122814;4.56885456776857;7.59330781623425;7.01415686122814;23.1660234716835;7.65765751321935;5.59845554958549;5.14800521592966;3.02445294162066;3.71747216618528;6.49450246799445;2.26744978538237;5.10471700280161;4.79422546363475;5.40897970036988;1.95826915916493;4.62385183442822;7.86457472003148;4.84224082699775;9.76601451331031;5.45857787985691;16.1318270642361;5.03677816360826;6.69964003687093;6.45954474070063;3.98028552849142;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
43;CS0140;Conc;Coproduits du blé;Remoulage de blé tendre, amidon < 20 %;88.0999984741211;1.03999996185303;1,00;39;93;34;6.52510271312422;1.97346174086043;2.30342031363985;0.222000002861023;957;75;178;69;80;356;68;104;30;214;35;43;8.80000019073486;6.59999990463257;1.20000004768372;0.699999988079071;2.59999990463257;261;4590;73;2820;75;76;87;89;95;69;65;2.3;0.09;11,0;0.9;117;16;97;110;0.100000001490116;0.800000011920929;0.100000001490116;;;90.89;4.68028996709523;3.09822003494682;7.51483162762915;3.75741581381457;5.27356623094202;1.77982863437584;3.75741581381457;7.11931453750334;4.68028996709523;7.7785103163711;5.07580737155008;23.6651294672052;7.84442951706302;5.6690839497259;5.20764671592105;3.09822003494682;3.74365472250504;6.52510271312422;2.30342031363985;5.15380724953926;4.7988803404368;5.44907935763057;1.97346174086043;4.65337359243156;7.90816094386573;4.88287483334661;9.80737287416883;4.72911467915822;16.3603089790077;5.13010722303929;6.73674793934452;6.4715290507764;3.99060941503114;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
44;CS0150;Conc;Coproduits du blé;Remoulage de blé tendre, amidon 20-30 %;88,0;1.03999996185303;1.00999999046326;39;94;37;6.50629387589791;1.97032436009089;2.27340538821951;0.289000004529953;957;75;182;70;80;354;68;103;30;286;37;46;8.69999980926514;6.5;1.20000004768372;0.699999988079071;4,0;255;4610;73;2840;75;76;87;89;95;62;65;1.9;0.05;11,0;1,0;138;15;101;114;0.0799999982118607;0.699999988079071;0.100000001490116;;;41.72;4.61733093367923;3.03605325798152;7.40037940162338;3.73181537496756;5.18659065564658;1.77103096662096;3.66856432826061;6.95762177306994;4.5540795853675;7.65338419166075;6.95762177306994;23.1499042070792;7.65338419166075;5.56609753909786;5.12333991054441;2.97280190966979;3.71498182103344;6.50629387589791;2.27340538821951;5.11914806368456;4.79119073830322;5.41884285085122;1.97032436009089;4.61988181699109;7.84389716392296;4.8360615199118;9.7752317066965;5.44091294422548;16.1401842711502;5.04128452290371;6.68629617067549;6.45341248214332;3.97422477305228;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
45;CS0160;Conc;Coproduits du blé;Remoulage de blé tendre, amidon 30-40 %;87.9000015258789;1.0900000333786;1.07000005245209;38;94;30;6.5121331958359;1.98061020922417;2.25986782254099;0.289000004529953;963;78;175;70;67;304;68;88;26;386;34;42;7.80000019073486;5.90000009536743;1.10000002384186;0.600000023841858;4,0;;4590;76;2940;75;76;87;89;95;62;70;1.9;0.06;10,0;;;16;97;114;0.0799999982118607;0.699999988079071;0.100000001490116;;;41.72;4.54246224172862;3.02830805651402;7.24160637223209;3.68663590853512;5.20079009374972;1.77748523184849;3.68663590853512;7.04410789105969;4.60829496414769;7.57077029824264;7.04410789105969;23.2389726740805;7.63660333457689;5.59578674217934;5.06912433499639;3.02830805651402;3.6778693686786;6.5121331958359;2.25986782254099;5.07750964795277;4.79452547965702;5.43132423093647;1.98061020922417;4.65130140319969;7.88042391886215;4.86084156772719;9.78448226387319;5.45075436052374;16.090049074139;5.00109678568981;6.70017160560443;6.45685313797854;3.98466129615086;;;0.100000001490116;17.7999992370605;0.400000005960464;0.800000011920929;15.1999998092651;56.4000015258789;5.90000009536743;;1.29999995231628;;;
