163;FV1630;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Fléole Année d'exploitation, 3e cycle Repousses feuillues de 9 semaines ;19.1;0.91;0.87;29;82;-3;7.24;2.15;1.96;2.4;1.14;1.06;1.11;877;74;132;68;280;73;567;74;305;73;21;35;2.3;1.6;3.8;1.5;1.7;374;4140;71;2488;72;71;77;1.8;0.7;20;6;262;6;30;80;0.07;0.08;0.3;75000;30;30;6.2;2.16;5.94;5.31;6.32;2.12;5.01;9.42;5.89;10.31;5.08;12.55;5.74;6.09;8.42;3.45;3.12;7.24;1.96;4.85;5.33;5.8;2.15;5.27;8.67;5.3;10.56;4.74;12.94;4.31;6.93;7.04;4.08;1;17.5;1.4;1.8;2.9;14.9;57
164;FV1640;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 1er cycle Épi à 10 cm du sol ;16.2;1.03;1.02;39;94;42;6.63;2.23;1.74;3.1;0.86;0.93;0.89;863;81;186;79;239;82;551;84;262;84;27;41;4.4;3.1;5.2;2.1;1.7;581;4172;77;2761;76;80;88;1.5;0.5;35;12;487;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.63;1.74;4.97;5.41;5.99;2.23;5.32;8.75;5.43;10.41;4.73;13.22;4.27;6.98;6.89;4.16;1;16.3;1.4;1.6;2.6;13.8;60
165;FV1650;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 1er cycle 1 semaine avant le début de l'épiaison ;17.1;1;0.98;31;86;13;6.79;2.24;1.76;2.7;1.01;1;1;878;79;151;74;257;79;546;81;272;80;23;37;4.1;2.8;4.8;1.9;1.5;505;4178;76;2694;75;77;83;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.79;1.76;4.94;5.42;5.96;2.24;5.36;8.68;5.39;10.48;4.71;13.22;4.2;6.96;6.9;4.17;1;17.1;1.4;1.7;2.8;14.5;58.1
166;FV1660;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 1er cycle Début épiaison ;17.6;0.94;0.91;26;80;-5;6.88;2.24;1.77;2.5;1.08;1.04;1.06;891;75;127;69;278;76;563;75;292;74;21;35;3.7;2.6;4.3;1.7;1.5;505;4194;72;2565;74;75;80;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.88;1.77;4.91;5.42;5.95;2.24;5.38;8.64;5.37;10.53;4.7;13.22;4.15;6.94;6.91;4.17;1;17.6;1.4;1.8;3;15;56.6
167;FV1670;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 1er cycle Épiaison ;18;0.91;0.87;21;75;-21;7.01;2.25;1.78;2.1;1.27;1.1;1.19;905;73;105;65;299;73;590;74;315;73;18;32;3.4;2.3;3.8;1.5;1.5;505;4218;70;2502;74;73;77;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;7.01;1.78;4.88;5.43;5.92;2.25;5.41;8.58;5.34;10.59;4.68;13.21;4.09;6.93;6.92;4.17;1;18.2;1.4;1.9;3.1;15.4;55.1
168;FV1680;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 1er cycle Fin épiaison ;19.9;0.84;0.79;18;70;-29;7.1;2.25;1.79;1.7;1.56;1.19;1.38;913;69;92;61;317;68;612;69;337;68;17;31;2.7;1.9;3.3;1.3;1.5;505;4232;66;2352;74;71;74;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;7.1;1.79;4.86;5.43;5.91;2.25;5.43;8.54;5.32;10.63;4.67;13.21;4.05;6.92;6.93;4.18;1;18.6;1.4;1.9;3.2;15.6;54.2
169;FV1690;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 1er cycle Début floraison ;23.6;0.81;0.75;15;67;-40;7.19;2.26;1.8;1.6;1.69;1.22;1.45;918;67;76;59;334;66;626;67;350;66;15;29;2.7;1.9;3.3;1.3;1.5;505;4226;64;2279;73;70;71;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;7.19;1.8;4.84;5.44;5.89;2.26;5.46;8.49;5.3;10.67;4.66;13.21;4.01;6.9;6.93;4.18;1;19.1;1.4;1.9;3.2;16;53
170;FV1700;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 2e cycle après coupe épiaison Repousses à tiges de 6 semaines ;20.2;0.92;0.89;26;79;-19;6.89;2.24;1.77;2.5;1.07;1.03;1.05;875;75;113;74;315;80;624;78;316;76;19;33;3.4;2.3;5.2;2.1;1.5;505;4099;72;2516;70;69;75;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.89;1.77;4.91;5.42;5.94;2.24;5.38;8.63;5.37;10.53;4.7;13.22;4.15;6.94;6.91;4.17;1;18;1.4;1.8;3;15.2;55.7
171;FV1710;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 2e cycle après coupe épiaison Repousses à tiges de 7 semaines ;21.4;0.89;0.85;26;79;-15;6.87;2.24;1.77;2.5;1.1;1.04;1.08;891;72;116;68;301;76;606;73;317;71;19;33;3.4;2.3;4.8;1.9;1.5;505;4175;69;2449;70;70;76;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.87;1.77;4.92;5.42;5.95;2.24;5.38;8.64;5.37;10.52;4.7;13.22;4.16;6.95;6.91;4.17;1;17.9;1.4;1.8;3;15.2;55.9
172;FV1720;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 2e cycle après coupe épiaison Repousses à tiges de 8 semaines ;23.1;0.85;0.79;23;75;-22;6.94;2.24;1.77;2.3;1.2;1.08;1.14;901;69;105;65;311;71;616;69;328;67;18;32;3;2.1;4.3;1.7;1.5;505;4201;66;2352;70;69;73;1.3;0.4;30;10;424;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.94;1.77;4.9;5.42;5.94;2.24;5.4;8.61;5.35;10.55;4.69;13.21;4.13;6.94;6.91;4.17;1;18.2;1.4;1.9;3.1;15.4;55.1
173;FV1730;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 3e cycle Repousses feuillues de 6 semaines ;16;0.94;0.91;40;92;37;6.59;2.23;1.74;2.7;1;1;1;843;77;180;75;250;81;537;77;279;77;26;41;3.7;2.6;6.7;2.7;1.5;433;4072;74;2540;74;76;84;1.4;0.4;25;8;346;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.59;1.74;4.98;5.4;6;2.23;5.31;8.77;5.44;10.39;4.73;13.22;4.29;6.98;6.89;4.16;1;16.5;1.4;1.7;2.7;13.9;59.7
174;FV1740;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 3e cycle Repousses feuillues de 7 semaines ;16.6;0.92;0.89;38;90;29;6.62;2.23;1.74;2.6;1.02;1.01;1.02;850;76;171;74;254;80;583;78;298;77;25;40;3.4;2.3;6.7;2.7;1.5;433;4088;73;2517;74;75;83;1.4;0.4;25;8;346;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.62;1.74;4.98;5.41;5.99;2.23;5.32;8.76;5.43;10.41;4.73;13.22;4.27;6.98;6.89;4.16;1;16.6;1.4;1.7;2.7;14.1;59.2
175;FV1750;Fourrage;FOURRAGES VERTS;Graminées Fourragères, Brome Année d'exploitation, 3e cycle Repousses feuillues de 8 semaines ;18.1;0.9;0.87;33;86;13;6.7;2.23;1.75;2.6;1.04;1.02;1.03;846;75;151;71;258;80;554;75;277;73;23;37;3.4;2.3;6.2;2.5;1.5;433;4035;72;2459;72;73;80;1.4;0.4;25;8;346;6;30;80;0.07;0.08;0.3;150000;30;30;4.77;1.48;6.41;5.61;6.92;2.36;5.25;9.37;6.16;9.9;4.97;13.49;5.32;6.13;7.41;4.44;3.12;6.7;1.75;4.96;5.41;5.98;2.23;5.34;8.72;5.41;10.44;4.72;13.22;4.24;6.97;6.9;4.16;1;17.1;1.4;1.7;2.8;14.5;58.1
176;FV1760;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Maïs  Laiteux ;24.4;0.93;0.88;12;66;-41;6.98;2.13;2.01;1.4;1.28;1.09;1.22;951;71;76;62;220;57;490;58;244;53;24;31;1.8;1.3;2.3;0.9;1.2;176;4419;69;2557;76;73;69;0.7;0.1;10;3;133;4;20;25;0.06;0.02;0.08;2000;500;15;2.99;2.77;4.62;4.6;6.14;1.66;4.36;11.79;5.47;8.66;5.3;17.45;7.53;4.8;7.86;4;3.12;6.98;2.01;4.66;5.3;5.77;2.13;5.3;8.82;5.16;10.57;4.71;13.76;4.31;6.64;6.96;4.16;0.4;15.9;0.4;2.3;21.4;45.8;5
177;FV1770;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Maïs  Pâteux ;29.4;0.94;0.89;12;66;-42;6.99;2.13;2.01;1.4;1.28;1.01;1.12;954;72;74;56;200;55;454;56;218;51;24;31;1.8;1.3;2.3;0.9;1.2;176;4428;69;2584;76;73;69;0.7;0.1;10;3;133;4;20;25;0.06;0.02;0.08;2000;500;15;2.99;2.77;4.62;4.6;6.14;1.66;4.36;11.79;5.47;8.66;5.3;17.45;7.53;4.8;7.86;4;3.12;6.99;2.01;4.66;5.3;5.77;2.13;5.31;8.81;5.16;10.57;4.7;13.75;4.3;6.64;6.96;4.16;0.4;15.9;0.4;2.3;21.4;45.8;5
178;FV1780;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Maïs  Vitreux ;34.2;0.95;0.91;12;65;-43;7.01;2.14;2.01;1.4;1.28;0.96;1.04;957;73;71;53;193;54;440;56;212;51;24;31;1.8;1.3;2.3;0.9;1.2;176;4437;70;2611;76;73;69;0.7;0.1;10;3;133;4;20;25;0.06;0.02;0.08;2000;500;15;2.99;2.77;4.62;4.6;6.14;1.66;4.36;11.79;5.47;8.66;5.3;17.45;7.53;4.8;7.86;4;3.12;7.01;2.01;4.66;5.31;5.77;2.14;5.31;8.8;5.16;10.58;4.7;13.74;4.29;6.65;6.96;4.16;0.4;15.9;0.4;2.3;21.4;45.8;5
179;FV1790;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Maïs  Vitreux, >35% MS ;40.9;0.96;0.92;12;65;-39;6.97;2.13;2.01;1.4;1.28;0.9;0.97;959;72;74;50;195;54;442;56;212;50;24;31;1.8;1.3;2.3;0.9;1.2;176;4454;70;2636;76;73;69;0.7;0.1;10;3;133;4;20;25;0.06;0.02;0.08;2000;500;15;2.99;2.77;4.62;4.6;6.14;1.66;4.36;11.79;5.47;8.66;5.3;17.45;7.53;4.8;7.86;4;3.12;6.97;2.01;4.66;5.3;5.77;2.13;5.3;8.83;5.16;10.56;4.71;13.77;4.32;6.64;6.96;4.16;0.4;15.9;0.4;2.3;21.4;45.8;5
180;FV1800;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Orge  Floraison ;15.5;0.76;0.69;21;70;-1;6.49;2.04;2.1;1.7;1.58;1;1;875;65;120;70;329;59;634;59;376;55;20;34;2.7;1.7;3.8;1.5;1.5;257;4163;62;2148;75;73;70;1.5;0.3;15;5;163;7;30;40;0.1;0.02;0.1;2000;500;15;2.99;2.77;4.62;4.6;6.14;1.66;4.36;11.79;5.47;8.66;5.3;17.45;7.53;4.8;7.86;4;3.12;6.49;2.1;4.64;5.2;5.75;2.04;5.13;9.18;5.17;10.34;4.77;14.09;4.66;6.54;6.96;4.13;1;17.8;1.4;1.8;3;15.1;56.2
181;FV1810;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Orge  Laiteux ;23.2;0.76;0.68;17;67;-18;6.89;2.11;1.98;1.8;1.51;1.01;1.01;912;63;99;66;300;53;598;55;347;49;19;25;2.3;1.5;3.8;1.5;1.5;157;4294;60;2156;75;73;70;1.2;0.3;10;4;82;6;25;35;0.1;0.02;0.1;2000;500;15;4.18;2.42;5.27;3.74;5.6;1.87;3.96;7.47;5.38;6.48;4.62;25.16;11.87;4.4;4.51;3.08;3.5;6.89;1.98;4.7;5.04;5.63;2.11;5.05;8.07;5.12;10.03;4.56;15.41;5.45;6.43;6.57;4.06;;20.9;1.4;1.8;13.2;37.7;19.9
182;FV1820;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Orge  Laiteux-pâteux ;25.1;0.74;0.66;17;66;-16;6.91;2.12;1.98;1.5;1.77;1.02;1.03;916;61;99;63;278;42;572;46;325;39;19;25;2.3;1.5;3.3;1.3;1.5;157;4312;59;2119;76;73;69;1.2;0.3;10;4;82;6;25;35;0.1;0.02;0.1;2000;500;15;4.18;2.42;5.27;3.74;5.6;1.87;3.96;7.47;5.38;6.48;4.62;25.16;11.87;4.4;4.51;3.08;3.5;6.91;1.98;4.7;5.05;5.63;2.12;5.07;8.08;5.12;10.05;4.56;15.36;5.41;6.44;6.58;4.06;;20.9;1.4;1.8;13.2;37.7;19.9
183;FV1830;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Orge  Pâteux ;30.8;0.76;0.68;14;64;-27;7.02;2.14;1.96;1.4;1.88;1.03;1.05;922;63;86;61;271;46;563;49;319;43;19;25;2.3;1.5;2.9;1.1;1.5;157;4317;60;2157;76;73;69;1.2;0.3;10;4;82;6;25;35;0.1;0.02;0.1;2000;500;15;4.18;2.42;5.27;3.74;5.6;1.87;3.96;7.47;5.38;6.48;4.62;25.16;11.87;4.4;4.51;3.08;3.5;7.02;1.96;4.69;5.1;5.65;2.14;5.14;8.09;5.12;10.17;4.56;15.09;5.2;6.49;6.63;4.08;;20.9;1.4;1.8;13.2;37.7;19.9
184;FV1840;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Blé  Début épiaison ;17.2;0.87;0.82;28;79;10;6.56;2.05;2.02;2.3;1.15;1;1;869;71;143;76;336;71;643;69;354;67;22;36;3;2;3.8;1.5;2;180;4176;68;2395;73;73;72;1.5;0.3;12;5;86;7;30;40;0.1;0.02;0.1;2000;500;15;4.18;2.42;5.27;3.74;5.6;1.87;3.96;7.47;5.38;6.48;4.62;25.16;11.87;4.4;4.51;3.08;3.5;6.56;2.02;4.7;4.89;5.57;2.05;4.86;8.03;5.11;9.71;4.54;16.19;6.06;6.3;6.44;4.01;1;17.3;1.4;1.8;2.9;14.6;57.6
185;FV1850;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Blé  Floraison ;21.7;0.75;0.68;18;67;-15;6.66;2.07;1.98;1.7;1.6;1;1;907;63;102;68;334;62;672;62;380;58;18;32;2.7;1.7;3.8;1.5;1.5;157;4277;60;2140;75;73;70;1.2;0.3;10;4;82;6;30;50;0.1;0.02;0.1;2000;500;15;2.97;2.36;5.23;3.18;4.51;1.64;3.69;6.97;4.82;5.33;5.12;29.1;10.14;4.2;3.79;3.18;3.7;6.66;1.98;4.71;4.96;5.46;2.07;5.03;8.02;5.04;9.9;4.72;16.34;5.14;6.43;6.52;4.07;1;18.3;1.4;1.9;3.1;15.4;54.9
186;FV1860;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Blé  Laiteux-pâteux ;34.7;0.74;0.66;13;62;-36;6.88;2.11;1.96;1.9;1.45;1.01;1.01;924;61;74;57;298;51;568;53;324;47;19;25;2.3;1.5;3.3;1.3;1.5;157;4305;58;2104;75;73;70;1.2;0.3;10;4;82;6;30;50;0.1;0.02;0.1;2000;500;15;2.97;2.36;5.23;3.18;4.51;1.64;3.69;6.97;4.82;5.33;5.12;29.1;10.14;4.2;3.79;3.18;3.7;6.88;1.96;4.71;5.06;5.52;2.11;5.14;8.06;5.06;10.1;4.7;15.74;4.86;6.5;6.61;4.1;;20.9;1.4;1.8;13.2;37.7;19.9
187;FV1870;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Blé  Pâteux ;36.8;0.76;0.69;12;62;-38;6.94;2.13;1.95;1.6;1.64;1.01;1.01;925;63;72;53;289;51;571;53;327;47;19;25;2.3;1.5;2.9;1.1;1.5;157;4306;60;2172;75;73;70;1.2;0.3;10;4;82;6;30;50;0.1;0.02;0.1;2000;500;15;2.97;2.36;5.23;3.18;4.51;1.64;3.69;6.97;4.82;5.33;5.12;29.1;10.14;4.2;3.79;3.18;3.7;6.94;1.95;4.71;5.09;5.54;2.13;5.17;8.06;5.06;10.16;4.69;15.58;4.79;6.52;6.63;4.1;;20.9;1.4;1.8;13.2;37.7;19.9
188;FV1880;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Avoine  Début montaison ;14.9;1.05;1.05;25;81;-16;6.85;2.12;1.98;2.9;0.94;0.97;0.95;879;81;120;72;230;79;513;75;278;75;20;34;3.4;2.2;4.8;1.9;2;180;4181;78;2810;72;73;74;1.5;0.3;12;5;86;7;30;40;0.1;0.02;0.1;2000;500;15;4.65;2.33;7.42;3.88;5.87;1.99;4.21;8.19;5.54;9.63;5.43;19.05;6.87;5.65;5.32;3.99;4.6;6.85;1.98;5.02;5;5.67;2.12;5.04;8.26;5.16;10.43;4.79;14.44;4.51;6.75;6.61;4.11;1;17.8;1.4;1.8;3;15.1;56.2
189;FV1890;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Avoine  Début épiaison ;20.6;0.89;0.84;19;72;-22;6.99;2.14;1.97;2.2;1.25;1;1;905;71;102;69;302;37;601;43;349;34;18;32;3;2;4.3;1.7;1.5;157;4268;68;2463;74;73;72;1.2;0.3;10;4;82;6;25;35;0.1;0.02;0.1;2000;500;15;4.65;2.33;7.42;3.88;5.87;1.99;4.21;8.19;5.54;9.63;5.43;19.05;6.87;5.65;5.32;3.99;4.6;6.99;1.97;4.97;5.07;5.68;2.14;5.12;8.25;5.16;10.51;4.76;14.26;4.39;6.76;6.66;4.12;1;18.3;1.4;1.9;3.1;15.4;54.9
190;FV1900;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Avoine  Floraison ;17.7;0.79;0.73;17;68;-18;7.02;2.15;1.96;1.7;1.59;1;1;900;66;101;68;333;65;638;64;379;61;18;32;2.7;1.7;3.8;1.5;1.5;157;4243;63;2238;75;73;70;1.2;0.3;10;4;82;6;25;35;0.1;0.02;0.1;2000;500;15;4.65;2.33;7.42;3.88;5.87;1.99;4.21;8.19;5.54;9.63;5.43;19.05;6.87;5.65;5.32;3.99;4.6;7.02;1.96;4.96;5.08;5.69;2.15;5.14;8.25;5.16;10.52;4.76;14.22;4.37;6.76;6.67;4.12;1;18.3;1.4;1.9;3.1;15.5;54.9
191;FV1910;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Avoine  Laiteux-pâteux ;31.8;0.71;0.62;12;60;-40;7.2;2.18;1.94;1.9;1.44;1.03;1.05;928;59;67;60;270;44;562;48;318;41;19;25;2.3;1.5;3.3;1.3;1.5;157;4311;56;2035;75;73;70;1.2;0.3;10;4;82;6;25;35;0.1;0.02;0.1;2000;500;15;4.65;2.33;7.42;3.88;5.87;1.99;4.21;8.19;5.54;9.63;5.43;19.05;6.87;5.65;5.32;3.99;4.6;7.2;1.94;4.9;5.17;5.71;2.18;5.24;8.23;5.16;10.62;4.72;13.99;4.22;6.77;6.74;4.14;;20.9;1.4;1.8;13.2;37.7;19.9
192;FV1920;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Avoine  Pâteux ;38.3;0.68;0.59;11;59;-41;7.2;2.18;1.94;2;1.35;1.03;1.05;930;57;63;51;263;39;554;44;311;36;19;25;2.3;1.5;2.9;1.1;1.5;157;4313;54;1967;74;73;71;1.2;0.3;10;4;82;6;25;35;0.1;0.02;0.1;2000;500;15;4.65;2.33;7.42;3.88;5.87;1.99;4.21;8.19;5.54;9.63;5.43;19.05;6.87;5.65;5.32;3.99;4.6;7.2;1.94;4.9;5.17;5.71;2.18;5.24;8.23;5.16;10.62;4.72;13.99;4.22;6.78;6.74;4.14;;20.9;1.4;1.8;13.2;37.7;19.9
193;FV1930;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Seigle  Début montaison ;14;1.08;1.08;43;99;59;6.31;1.95;2.03;2.5;1.1;1.04;1.08;850;84;220;84;190;83;465;78;239;78;30;45;3.7;2.4;4.8;1.9;2;180;4224;81;2875;73;73;72;1.5;0.3;12;5;86;7;30;40;0.1;0.02;0.1;2000;500;15;4.28;2.3;5.48;3.73;5.26;1.75;3.73;6.58;4.82;8.44;4.82;25.33;11.07;4.82;4.82;2.74;3.2;6.31;2.03;4.76;4.76;5.43;1.95;4.59;7.69;4.92;9.92;4.63;17.05;6.38;6.37;6.38;3.94;1;15.8;1.4;1.5;2.5;13.1;61.5
194;FV1940;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Seigle  Début épiaison ;14;0.92;0.89;25;78;7;6.73;2.04;1.98;1.8;1.47;1.06;1.12;890;74;140;72;270;72;562;69;318;68;22;36;3;2;4.3;1.7;1.5;157;4266;71;2538;75;73;70;1.2;0.3;10;4;82;6;25;45;0.1;0.02;0.1;2000;500;15;4.28;2.3;5.48;3.73;5.26;1.75;3.73;6.58;4.82;8.44;4.82;25.33;11.07;4.82;4.82;2.74;3.2;6.73;1.98;4.74;4.95;5.53;2.04;4.87;7.83;4.98;10.2;4.62;15.98;5.64;6.5;6.54;4.01;1;17.3;1.4;1.8;2.9;14.7;57.4
195;FV1950;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Seigle  Épiaison ;17.1;0.89;0.85;22;76;3;6.79;2.06;1.97;1.6;1.72;1.06;1.12;900;72;133;70;295;71;597;69;339;67;21;35;2.7;1.7;3.8;1.5;1.5;157;4299;69;2470;76;73;69;1.2;0.3;10;4;82;6;25;45;0.1;0.02;0.1;2000;500;15;4.28;2.3;5.48;3.73;5.26;1.75;3.73;6.58;4.82;8.44;4.82;25.33;11.07;4.82;4.82;2.74;3.2;6.79;1.97;4.74;4.99;5.54;2.06;4.92;7.86;4.99;10.25;4.62;15.81;5.52;6.52;6.57;4.02;1;17.5;1.4;1.8;2.9;14.8;57
196;FV1960;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Seigle  Floraison ;23.3;0.72;0.63;14;64;-18;7.07;2.12;1.94;0.8;3.42;1.08;1.16;934;61;95;61;364;61;683;61;418;57;17;31;2.7;1.7;3.8;1.5;1.5;157;4387;58;2072;78;73;66;1.2;0.3;10;4;82;6;25;45;0.1;0.02;0.1;2000;500;15;4.28;2.3;5.48;3.73;5.26;1.75;3.73;6.58;4.82;8.44;4.82;25.33;11.07;4.82;4.82;2.74;3.2;7.07;1.94;4.72;5.12;5.61;2.12;5.11;7.95;5.03;10.44;4.61;15.1;5.03;6.6;6.68;4.07;1;18.5;1.4;1.9;3.1;15.6;54.4
197;FV1970;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Seigle  Laiteux-pâteux ;33.3;0.72;0.64;9;58;-49;7.3;2.17;1.92;1.2;2.25;1.09;1.18;947;60;55;49;324;52;609;54;364;48;19;25;2.3;1.5;3.3;1.3;1.5;157;4376;57;2077;77;73;68;1.2;0.3;10;4;82;6;25;45;0.1;0.02;0.1;2000;500;15;4.28;2.3;5.48;3.73;5.26;1.75;3.73;6.58;4.82;8.44;4.82;25.33;11.07;4.82;4.82;2.74;3.2;7.3;1.92;4.71;5.23;5.66;2.17;5.26;8.02;5.07;10.6;4.61;14.51;4.62;6.67;6.77;4.11;;20.9;1.4;1.8;13.2;37.7;19.9
198;FV1980;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Seigle  Pâteux ;41.6;0.71;0.63;10;58;-45;7.24;2.16;1.92;1.4;1.92;1.1;1.2;949;59;59;51;326;47;630;50;373;44;19;25;2.3;1.5;2.9;1.1;1.5;157;4392;56;2055;76;73;69;1.2;0.3;10;4;82;6;25;45;0.1;0.02;0.1;2000;500;15;4.28;2.3;5.48;3.73;5.26;1.75;3.73;6.58;4.82;8.44;4.82;25.33;11.07;4.82;4.82;2.74;3.2;7.24;1.92;4.72;5.2;5.65;2.16;5.22;8;5.06;10.56;4.61;14.67;4.73;6.65;6.75;4.1;;20.9;1.4;1.8;13.2;37.7;19.9
199;FV1990;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Sorgho Fourrager 1er cycle Montaison ;15.4;0.86;0.81;38;90;43;5.7;1.94;2.04;2.6;1.04;1.02;1.03;884;71;190;77;264;72;557;69;312;68;21;35;2.7;1.7;6.2;2.5;3;157;4199;68;2382;72;73;73;1.3;0.3;10;4;76;7;30;40;0.1;0.02;0.1;2000;500;15;2.43;2.33;4.23;3.49;5.71;1.69;4.44;14.39;5.61;2.12;4.87;22.22;8.99;3.28;9.84;4.34;2.9;5.7;2.04;4.53;4.73;5.61;1.94;4.95;10.53;5.23;8.45;4.67;16.03;5.6;5.78;7.28;4.14;1;17.6;1.4;1.8;3;14.9;56.9
200;FV2000;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Sorgho Fourrager 1er cycle 1 semaine avant le début de l'épiaison ;18.5;0.8;0.73;24;75;2;6.2;2.02;2;2.2;1.22;1.09;1.16;914;66;129;70;304;66;604;65;352;62;21;35;2.7;1.7;5.7;2.3;3;157;4256;63;2246;74;73;72;1.3;0.3;10;4;76;7;30;40;0.1;0.02;0.1;2000;500;15;2.43;2.33;4.23;3.49;5.71;1.69;4.44;14.39;5.61;2.12;4.87;22.22;8.99;3.28;9.84;4.34;2.9;6.2;2;4.57;4.91;5.65;2.02;5.11;9.98;5.21;9.04;4.66;15.36;5.15;6.03;7.21;4.15;1;17.6;1.4;1.8;3;14.9;56.9
201;FV2010;Fourrage;FOURRAGES VERTS;Céréales Plantes Entières, Sorgho Fourrager 1er cycle Début épiaison ;18.5;0.76;0.69;23;73;-2;6.25;2.03;1.99;2.2;1.25;1.1;1.18;915;64;122;67;304;64;608;63;353;60;19;31;2.7;1.7;4.8;1.9;2.5;120;4252;61;2170;74;73;72;1;0.3;8;3.5;57;6;25;45;0.1;0.02;0.1;2000;500;15;2.43;2.33;4.23;3.49;5.71;1.69;4.44;14.39;5.61;2.12;4.87;22.22;8.99;3.28;9.84;4.34;2.9;6.25;1.99;4.57;4.93;5.65;2.03;5.12;9.92;5.21;9.11;4.65;15.29;5.11;6.05;7.2;4.15;1;18.1;1.4;1.9;3.1;15.3;55.3
